Ribenucleïnezuur.;;;
;;;
"Wat betekent ""DNA""?";;;
Desoxyribenucleïnezuur.;;;
Desoxyrebonucleïnezuur.;;;
Desoxyribonucleïnezuur.;;;
;;;
"Wat betekent ""gen""?";;;
Eenheid van erfenis.;;;
Eenheid van DNA.;;;
Eenheid van het genoom.;;;
;;;
"Wat betekent ""genoom""?";;;
Complete set van genetisch materiaal in een organisme.;;;
Reeks genen.;;;
Eenheid van genetisch materiaal.;;;
;;;
"Wat betekent ""bacteriofaag""?";;;
Virus dat alleen door bacteriën wordt geproduceerd.;;;
Virus dat alleen bacteriën kan infecteren.;;;
Virus dat bacteriën kan infecteren.;;;
;;;
Wat is het verschil tussen virus en virion?;;;
"De term ""virus"" verwijst naar het oorspronkelijke virus, terwijl een virion verwijst naar elk virusdeeltje dat ontstaat na replicatie.";;;
"De term ""virus"" verwijst naar alle fasen van de virusinfectiecyclus, terwijl een virion verwijst naar een virusdeeltje.";;;
"De term ""virus"" verwijst naar virale deeltjes kleiner dan 5 nanometer, terwijl virion verwijst naar virale deeltjes groter dan 5 nanometer.";;;
;;;
"Wat is de oorsprong van het woord ""virus""?";;;
"Het woord ""virus"" is gebaseerd op een Latijns woord voor ""giftige afscheiding"".";;;
"Het woord ""virus"" is gebaseerd op een Grieks woord voor ""giftige afscheiding"".";;;
"Het woord ""virus"" is gebaseerd op een Latijns woord voor ""microbe"".";;;
;;;
Wat is de naam van de gemeenschappelijke voorouder van moderne cellen?;;;
FUCA (First Universal Common Ancestor). ;;;
LUCA (Last Universal Common Ancestor). ;;;
UCA (Universal Common Ancestor). ;;;
;;;
Hoe is spieken veranderd bij online examens?;;;
Het is toegenomen.;;;
Het is niet veranderd.;;;
Het is afgenomen.;;;
;;;
Wat is het subgenus van SARS-CoV-2?;;;
Sorbecovirus.;;;
Coronavirae.;;;
Sarscov.;;;
;;;
"Wat betekent ""SARS-CoV-2""?";;;
Soft Airborne Respiratory Syndrom Coronavirus 2.;;;
Severe Acute Respiratory Syndrom Coronavirus 2.;;;
Severe Airborne Respiratory Syndrom Coronavirus 2.;;;
